scorer,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200
bodyparts,Nose,Nose,Nose,Head,Head,Head,MainBody,MainBody,MainBody,Butt,Butt,Butt,TailTip,TailTip,TailTip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2239,632.9192,334.52582,0.95029676,654.48047,317.11853,0.8512623,674.59143,298.55637,0.76664317,708.66064,276.1785,0.9512404,777.36414,240.96118,0.85510993
2240,624.23004,343.01355,0.925103,644.93585,327.7973,0.8570176,665.479,308.33926,0.7928761,697.98083,284.0919,0.8304179,775.00494,247.32417,0.866166
2241,615.54535,351.9822,0.935494,637.2849,333.84464,0.80659664,656.29846,316.85507,0.81454915,689.9559,295.02933,0.8690618,770.11316,257.1451,0.9489866
2242,609.5576,363.75278,1.0,629.141,346.00937,0.8683308,649.1672,326.7879,0.78573143,678.8546,302.13428,0.82330215,760.0614,264.93997,0.87359923
2243,609.5576,379.91345,0.8763132,623.70953,357.869,0.8429224,640.9998,335.31516,0.86255705,671.00275,309.24814,0.80002564,745.4817,265.22043,0.8980006
2244,609.5576,393.38458,0.83570963,622.42334,369.81647,0.7449939,634.71075,344.09827,0.7674227,660.49915,317.13022,0.88197273,729.39557,268.72586,0.94649386
2245,614.55426,406.2223,0.92779773,621.8099,381.85873,0.82329226,630.09033,356.10794,0.82089514,650.93976,326.11673,0.79446626,720.9494,271.174,0.88869995
2246,614.55426,420.11795,0.8613266,621.62164,394.40665,0.81270057,628.6326,368.4295,0.7987738,644.57794,335.67194,0.7278808,698.66516,272.7723,0.91954017
2247,614.55426,435.91116,0.9104738,621.35583,410.81384,0.77618766,625.5254,383.5053,0.7003834,637.29694,344.944,0.73965627,686.56146,274.64276,0.89403236
2248,611.84467,448.22202,0.8467354,619.8723,424.94394,0.709175,623.79144,394.62207,0.6789318,631.848,357.17987,0.8290212,668.92395,278.43167,0.95397997
2249,606.60046,461.78653,0.87011325,616.69904,438.591,0.7015964,621.47614,406.808,0.74552315,629.8601,369.64227,0.7369792,655.43475,287.94385,0.891152
2250,606.24304,475.84143,0.8311858,614.04266,452.0712,0.6536544,617.33026,421.1862,0.73601264,627.41345,381.58652,0.8476967,652.78973,301.36758,0.9763555
2251,605.27496,486.60605,0.850808,609.2703,464.99594,0.7087491,615.23553,435.37888,0.74146557,626.3366,396.2072,0.7979827,651.4096,318.5455,0.9114918
2252,603.07336,500.4483,0.8724939,607.9427,474.79495,0.74726564,612.47656,448.0552,0.69793177,625.8099,408.6108,0.7245746,650.4206,324.83136,0.9904771
2253,601.4302,510.70276,0.8615371,604.97363,488.80914,0.8177758,610.3926,456.96457,0.63798934,620.3563,419.58862,0.8258568,650.37463,335.14886,0.9242623
2254,598.29987,521.52136,0.8736873,603.9063,500.75708,0.690278,608.3967,467.32877,0.7413713,617.28143,428.206,0.75093687,634.51483,348.3267,0.97535205
2255,597.7498,534.1131,0.9246183,602.5747,507.09308,0.70567787,605.8449,479.29828,0.75155973,614.6691,439.88278,0.75668794,634.51483,358.21402,0.98957044
2256,596.3604,546.49994,0.87988853,600.9665,520.3908,0.7259324,603.77686,488.32474,0.6518203,612.3467,451.66492,0.8689976,634.51483,371.7796,1.0
2257,594.4549,557.21814,0.91414106,599.3792,531.47156,0.7676791,601.2151,500.01794,0.68397045,611.2714,462.73822,0.7789229,631.626,381.2736,0.97446644
2258,591.83075,569.2622,0.82556766,597.50085,544.41876,0.6965521,600.00385,513.4636,0.6436778,609.64777,472.63904,0.7657704,631.626,387.94766,0.99899656
2259,591.144,580.1928,0.8539275,594.6334,551.4487,0.6607842,597.72614,522.35175,0.61090285,605.375,483.0985,0.80638707,631.626,397.5385,0.9416928
2260,590.9143,590.6705,0.77690953,593.1782,564.52014,0.648043,594.6887,531.5161,0.7281472,600.59607,492.6488,0.76148444,619.2261,408.56985,0.93421847
2261,590.6067,598.966,0.7630502,591.84314,571.62036,0.744066,591.8971,538.4136,0.6270827,596.20416,502.49832,0.9273968,619.2261,417.3816,0.95988834
2262,590.6067,602.3301,0.5663788,591.84314,578.00085,0.5619043,591.8252,541.4756,0.5846482,596.1831,505.81467,0.9094893,619.2261,422.48315,0.96562624
2263,591.144,602.3301,0.49584037,591.84314,578.00085,0.5923192,591.8252,543.7189,0.6170201,596.02515,505.9268,0.86076456,618.08594,422.86194,0.9896875
2264,595.4927,602.3301,0.75943315,592.4484,578.00085,0.6990324,591.8252,543.7189,0.6845108,596.02515,505.9268,0.90815055,619.2795,422.86194,0.9823518
2265,595.98566,599.3035,0.91822803,594.56586,577.2484,0.769586,592.26196,543.7189,0.6676363,596.02515,505.9268,0.8900622,619.2795,422.86194,0.9750065
2266,605.15894,590.07385,0.8913232,598.0694,567.7816,0.7265387,592.9055,538.9943,0.690143,595.17194,505.2038,0.92874223,618.08594,422.08865,0.9766748
2267,609.0304,580.8731,0.90650755,600.71747,563.2451,0.84193957,592.9055,534.8432,0.83752143,593.82654,502.88544,0.9566038,612.7895,420.94147,1.0
2268,610.85016,575.3167,0.8583677,601.74194,559.28394,0.80403996,592.9055,531.6187,0.90407634,592.9936,501.24527,0.9340466,612.12537,414.6618,0.9289738
2269,612.34094,570.9054,0.7929108,603.4848,555.5469,0.81541526,592.6919,529.7068,0.9089699,591.69617,499.32877,0.9228237,610.7101,414.12817,0.94406456
2270,613.8954,569.0659,0.7719105,605.0787,555.5469,0.78783685,592.6919,529.7068,0.8940679,590.33856,499.32877,0.91999334,606.8636,413.17102,0.9123759
2271,618.67596,568.7587,0.8055158,607.97614,555.3738,0.8243166,592.6919,529.7068,0.8918482,588.19196,499.32877,0.96960795,604.169,413.17102,0.9811024
2272,622.4155,568.5235,0.8019909,611.00916,555.34985,0.86801934,593.7266,530.9639,0.8865921,588.19196,500.1798,0.9783659,601.13055,413.00006,0.9507787
2273,629.68085,567.95465,0.8678724,614.4076,555.34985,0.7584268,595.22766,531.7772,0.843084,588.19196,500.9585,0.9640635,600.70123,413.17102,0.92712903
2274,634.17896,567.19904,0.87714404,619.1637,555.34985,0.7777394,596.97253,531.84937,0.80491334,588.966,500.97034,0.94047296,598.4386,413.51428,0.9399987
2275,636.2845,566.3179,0.8988526,621.71423,555.3266,0.7862137,598.72253,532.09326,0.7804828,588.966,501.91983,0.9345801,598.03046,414.0007,0.9278063
2276,638.0418,566.15875,0.8442921,622.3895,554.47504,0.78670573,599.48096,532.1352,0.78231514,588.966,502.76965,0.9259523,597.76434,414.6515,0.9232282
2277,642.981,556.5845,0.8932121,625.89496,550.3399,0.7719662,599.52,533.01764,0.8168984,588.2421,504.23074,0.9532602,596.4575,417.86908,0.95003957
2278,645.055,551.5512,0.78911066,627.9175,547.786,0.769337,600.4499,533.98376,0.8420369,586.35565,506.43176,0.95295185,596.1654,420.03577,1.0
2279,650.78015,545.5972,0.7467663,633.55615,545.3477,0.59965414,603.50476,533.98376,0.88831395,586.35565,509.99484,0.945982,588.4576,428.58463,0.96132475
2280,654.4876,538.6358,0.8169935,642.15137,538.4621,0.80347973,609.68134,533.98376,0.8202559,584.5624,514.44775,0.9296507,578.04877,431.52444,0.9335324
2281,659.52527,523.04346,0.8381388,647.40125,530.2291,0.7488099,612.2828,533.2868,0.88190794,584.5624,517.5355,0.9063088,567.0342,441.32275,0.9581806
2282,662.1136,512.2767,0.8101019,647.838,523.33887,0.8050682,617.27966,530.24,0.8902714,585.83984,524.2721,0.6358814,552.17664,458.363,0.726532
2283,666.5023,504.7851,0.8451587,653.3047,515.7825,0.86171883,621.4832,530.0211,0.9416288,586.64655,533.30225,0.749431,540.65375,468.9736,0.9447525
2284,668.09796,499.90845,0.89855963,658.73956,511.26547,0.9102416,627.7118,529.83527,0.86671025,590.0237,541.14905,0.8528372,539.3018,487.21426,0.90055484
2285,673.94806,494.87076,0.80989856,662.16077,507.79343,0.8882849,632.72473,527.77216,0.85703397,594.4128,541.14905,0.8637014,535.55585,498.24554,0.92958224
2286,679.03625,493.4104,0.88287574,667.41644,503.75467,0.9225447,638.2954,523.2495,0.7407895,599.6525,541.14905,0.8805544,533.88385,503.46292,0.86397845
2287,683.12524,487.76587,0.9028326,673.09436,498.11368,0.88222736,641.7212,518.52026,0.77936596,602.93274,539.94434,0.9352087,533.88385,504.839,0.87569094
2288,683.12524,482.56973,0.8713718,673.09436,493.6839,0.89991426,644.81537,514.9999,0.7987395,608.1616,539.94434,0.80814064,533.88385,509.5314,0.89912444
2289,683.12524,476.57248,0.86356485,673.09436,490.26334,0.9086758,645.23694,514.91833,0.8542773,613.1349,539.94434,0.8310249,537.92737,514.5974,0.84357154
2290,673.53076,472.12277,0.81196314,666.75305,488.63107,0.85836434,645.23694,514.327,0.8972857,618.4234,540.4907,0.8906013,541.7005,518.3763,0.8672199
2291,663.0707,466.9051,0.96525925,659.1432,485.4907,0.89090675,645.23694,513.899,0.948255,619.2233,541.9291,0.9049009,545.59875,523.97687,0.91037726
2292,653.61975,465.17932,0.96231264,652.6863,484.60754,0.905925,642.3446,513.899,0.9603749,619.5865,543.00244,0.90034425,545.69556,531.10986,0.87714595
2293,645.6436,462.55338,0.9565802,647.9071,481.77927,0.81702197,640.54297,513.899,0.88073105,619.9591,543.91486,0.87693673,546.51874,539.0397,0.9077303
2294,640.4628,460.17096,0.91792077,644.0315,479.015,0.8262908,639.8774,513.1992,0.89842623,620.5284,543.91486,0.8657044,546.9736,546.8041,0.8339672
2295,635.8409,453.3025,0.9904241,640.33453,474.4917,0.83120674,637.4971,509.3104,0.8514847,622.2701,543.91486,0.83209133,549.9564,553.59717,0.871134
2296,633.8385,447.5853,0.90094554,637.1124,468.14587,0.8711455,637.07385,502.6682,0.7848317,626.0159,543.4555,0.8395444,552.6706,557.1814,0.88793284
2297,633.8385,440.9322,0.8868136,637.1124,460.4474,0.77539086,636.43005,496.89258,0.70762205,629.2675,537.4137,0.88762647,556.26996,558.8767,0.87425923
2298,633.8385,433.24594,0.9529481,637.1124,453.28653,0.8567993,636.43005,487.26837,0.7392646,629.2675,530.2275,0.9199812,558.1943,558.8767,0.8885009
2299,636.5921,427.8921,0.96752423,638.8624,447.06845,0.9165907,636.43005,482.0997,0.7298055,629.40137,525.3372,0.9318218,561.3661,558.8767,0.87299085
2300,639.90485,419.99442,1.0,641.0342,439.48712,0.83910054,636.37756,475.53265,0.69188774,629.2675,516.5902,0.8522885,561.8149,554.72894,0.8843669
2301,640.7679,414.6659,0.9264072,641.4195,433.00256,0.92485845,636.37756,466.9774,0.7863091,629.1623,509.73077,0.90107656,561.3661,554.0983,0.86007476
2302,643.8765,405.2943,1.0,643.32874,423.76498,0.86457705,636.4752,459.57492,0.7324985,627.22614,500.46677,0.81483597,561.3661,553.66254,0.9049796
2303,644.8092,398.82852,0.965805,643.6085,416.76578,0.9540437,637.3198,451.58923,0.69540775,627.22614,493.36005,0.8021639,561.9355,550.84717,0.90468526
2304,646.44507,391.5901,0.941018,644.8211,411.0706,0.92661405,637.3198,446.05136,0.78179365,627.22614,484.69113,0.8880518,565.8412,550.7891,0.90702826
2305,648.1212,382.64838,0.92752653,647.2721,402.40735,0.88463616,640.71375,433.34863,0.75100833,628.97736,476.40247,0.92370605,573.445,547.5313,0.99795216
2306,648.3335,370.92526,1.0,649.5871,390.54767,0.8752809,641.5194,422.44864,0.8185296,631.63275,464.06223,0.7741785,582.76514,530.3581,0.89887625
2307,648.44916,356.98798,0.9788852,650.01373,376.7268,0.83017325,643.5787,410.23657,0.7425206,633.70795,451.06015,0.90341264,586.8767,524.8656,0.9581043
2308,649.254,344.6126,0.9641393,650.7238,363.39984,0.828094,646.0343,395.6833,0.71962804,637.57416,438.0613,0.86556387,593.10486,513.2307,0.91974473
2309,649.254,329.40094,0.97051674,651.0363,348.10834,0.82335365,647.23627,380.2914,0.7278072,639.0275,420.7004,0.83124626,598.0426,502.412,0.9617327
2310,649.254,318.22498,0.92197466,651.0363,337.03226,0.9534259,648.3356,367.75034,0.77283907,642.79834,408.2425,0.87674356,602.498,491.06454,0.9659377
2311,649.254,305.32495,1.0,651.0363,324.64438,0.937774,648.3356,355.29486,0.80110765,643.34534,398.53146,0.8174033,621.6256,482.87012,0.9725888
2312,649.32,292.2171,1.0,651.0291,311.5783,0.8815934,648.3356,342.27533,0.7502168,643.34534,383.7968,0.8625694,624.3742,469.85666,0.95353985
2313,649.32,283.0443,0.9282729,650.15424,302.12894,0.91973484,646.9771,332.96356,0.760083,643.34534,371.68088,0.8497315,628.353,459.306,1.0
2314,649.32,273.24652,0.9934232,650.15424,292.01776,0.8848079,646.9118,322.89627,0.8615942,643.26843,362.69666,0.7335005,628.5781,450.10733,0.9290252
2315,649.6439,263.08438,0.9224526,650.15424,282.33264,0.8294422,646.4977,312.98407,0.77335674,643.01904,353.5723,0.7918186,628.86945,441.67017,1.0
2316,649.6439,253.35085,0.94030505,649.31555,272.04062,0.96620286,646.4977,303.31998,0.76956683,643.01904,341.1993,0.7859692,628.86945,429.01703,1.0
2317,649.6439,243.03165,1.0,649.2091,261.8819,0.9256182,645.7714,291.9757,0.84738946,643.01904,333.04532,0.92492044,629.8999,420.38257,1.0
2318,645.3069,232.3269,0.9526601,647.4805,251.06953,0.8725311,645.7714,280.90198,0.7789809,643.01904,323.43057,0.8503098,633.0396,409.68466,0.9544203
2319,638.06647,224.38557,1.0,642.8076,242.25473,0.8857261,645.7714,271.9762,0.85326535,643.01904,311.64398,0.8686028,633.0396,398.64032,0.9072772
2320,632.2381,219.56915,0.8948582,638.2824,236.01448,0.98091716,643.0507,266.4302,0.89304966,642.8837,303.5129,0.8173188,635.2549,389.4602,0.96577555
2321,622.9188,213.51187,0.96298075,631.03485,230.60121,0.8631382,637.894,261.45938,0.7887208,642.0166,299.0481,0.8810171,635.2549,387.3685,0.9887766
2322,617.3011,207.8503,1.0,624.5416,224.40938,0.8999304,632.1446,254.51712,0.7729734,639.82043,293.54584,0.75923806,636.5166,381.2505,0.9768164
2323,609.6366,201.0129,0.90867275,618.48834,217.1633,0.8225562,627.2365,245.37614,0.82177603,639.3687,285.3102,0.88056576,639.83167,373.69788,0.952545
2324,606.98096,193.57036,0.94871104,614.2882,210.32639,0.8421035,624.8648,237.29747,0.77290463,637.8913,278.0429,0.8229228,648.61633,363.18982,1.0
2325,602.5187,184.97658,1.0,609.89624,201.37381,0.8554011,619.6421,229.22128,0.748361,636.8538,269.63394,0.7477555,652.88184,352.20306,0.9569162
2326,598.3765,180.35526,0.9793244,605.80475,195.72948,0.8635117,617.32153,221.02252,0.79164535,635.02673,257.6809,0.7833876,652.88184,334.52335,0.94561535
2327,590.50964,177.0844,0.8783714,601.6888,190.52019,0.8234747,615.4174,215.94745,0.80498075,631.5736,252.97311,0.922188,652.88184,333.80902,0.96254694
2328,586.424,176.23692,0.87404007,597.6471,189.3716,0.89210576,612.9944,213.06589,0.8793705,627.3928,249.57231,0.9327096,641.8327,332.99847,0.9790411
2329,580.1985,176.09802,0.8936235,591.90125,188.4517,0.92929584,609.7044,211.44655,0.8690088,624.53235,247.14082,0.85506207,640.61066,332.3887,0.9064667
2330,574.46814,175.65582,0.80398566,588.76465,187.86435,0.9123808,605.40845,209.57956,0.8130897,622.1516,245.0077,0.8026267,639.9682,330.91577,0.9446184
2331,567.4265,174.69623,0.8022178,581.3715,185.06046,0.8702186,600.31305,206.95319,0.7918626,620.9575,242.95506,0.8690306,639.9682,330.91577,0.9075178
2332,560.5133,171.89078,0.78685987,574.2563,183.25609,0.87179327,595.6517,202.86224,0.8042912,620.23035,238.49646,0.86128324,640.61066,321.3453,0.9248058
2333,556.19806,171.71397,0.84765035,568.5262,182.09557,0.89032495,591.3742,199.79926,0.8643715,618.2203,234.55893,0.9114977,642.83606,308.74454,1.0
2334,554.694,168.3001,0.82922643,564.0484,179.78354,0.9560875,587.73816,197.67857,0.86857736,617.71716,231.02869,0.9174924,654.60876,297.88876,0.9428303
2335,554.694,164.07213,0.81233215,562.5408,175.42384,0.8605793,584.889,194.60248,0.8451019,616.9488,227.24512,0.8884404,660.9031,284.0546,0.84123707
2336,554.694,156.57474,0.81497216,562.5408,170.38547,0.8309521,582.2012,191.92451,0.8364358,616.6346,222.80862,0.8104281,661.5147,283.57858,0.9577245
2337,556.89655,152.95319,0.8485541,562.5408,168.32985,0.726654,581.83093,189.80891,0.81311786,613.7127,221.42163,0.88098806,661.5147,283.57858,0.9136067
2338,559.93756,147.32076,0.75471634,563.6206,167.4023,0.7574111,581.83093,189.18956,0.7621794,611.51514,220.755,0.9690696,661.5147,283.57858,0.97595775
2339,561.7362,147.32076,0.7950853,565.80786,167.4023,0.7923479,581.83093,189.18956,0.7981085,609.92255,220.755,0.93689984,656.00024,285.75977,0.879476
2340,569.6962,147.32076,0.77417505,571.2036,167.4023,0.80276376,584.9941,189.18956,0.86597455,609.92255,220.755,0.93157035,656.00024,291.38034,0.9888425
2341,574.2833,149.83318,0.7320471,573.5787,169.27222,0.7398291,587.07513,191.13345,0.88585746,609.92255,221.40414,0.9398597,656.00024,292.0225,0.985092
2342,578.0497,149.83318,0.6904355,576.86786,169.27222,0.7885694,588.8872,191.86923,0.8855424,610.99664,222.72884,0.92914206,662.83405,292.0225,0.947239
2343,581.3519,149.83318,0.7011076,577.6928,169.27222,0.81963664,590.5919,193.4507,0.87818235,611.5838,224.82872,0.92579126,662.90894,292.0225,0.949061
2344,585.2174,149.45673,0.7225802,579.77264,168.64272,0.7536997,591.4068,193.79741,0.88451266,612.5107,225.58553,0.9169631,665.7662,291.82507,0.99071467
2345,585.7315,146.30748,0.8097633,582.1628,168.20013,0.76157534,591.7241,193.94456,0.8844552,612.8637,226.16379,0.91181386,665.7721,291.82507,0.9989322
2346,585.7315,144.5247,0.83890915,582.2336,167.10257,0.7257012,592.1932,193.99654,0.8453468,612.8637,226.383,0.94179434,666.1065,291.82507,1.0
2347,585.2174,142.92245,0.9310936,582.2336,167.10257,0.6816634,592.4415,194.13737,0.8148548,612.8637,226.383,0.9287033,666.2401,294.80032,0.9439538
2348,584.85004,142.92245,0.90058863,582.1628,168.20013,0.6908988,592.4415,194.25989,0.8300352,612.8886,226.383,0.9206117,666.2401,294.80032,0.9596352
2349,580.5997,142.92245,0.8132648,579.9066,168.52406,0.81146073,592.4429,194.31854,0.8550273,612.92474,226.19812,0.9261249,666.873,294.80032,0.978393
2350,571.39166,148.9477,0.8417348,577.84784,168.75233,0.82386374,592.9166,194.7761,0.8439805,613.0063,225.95885,0.91644496,666.87646,294.74472,0.9834989
2351,560.64996,160.44362,0.76609993,573.7543,174.68759,0.8687651,593.27985,197.22725,0.8959554,613.7966,225.87036,0.8968706,667.1318,293.36725,0.9978447
2352,552.5591,168.29482,0.75045145,570.1132,180.40294,0.850845,593.27985,198.28,0.88167375,615.41034,225.67052,0.85908264,670.2276,292.33377,1.0
2353,548.80054,176.15549,0.91843724,566.5577,183.46185,0.8427581,593.27985,198.28,0.88036734,617.8205,222.37602,0.8765488,671.1557,287.6262,0.92618096
2354,542.71985,176.15549,0.87950015,561.6813,183.46185,0.91206867,591.72375,198.28,0.9478858,617.8205,221.62352,0.9118294,677.291,282.83676,1.0
2355,537.8241,176.15549,0.89704466,558.1598,183.46185,0.89897096,587.46594,196.97275,0.96663165,617.8205,218.12187,0.9148979,679.14594,280.55093,0.92255056
2356,530.26917,176.56432,0.8811864,551.3085,182.84317,0.83814055,582.0235,193.22076,0.85221946,613.24585,214.06093,0.9685948,679.14594,274.1235,0.95859617
2357,524.40125,176.56432,0.8490707,545.06915,182.84317,0.846477,575.3549,192.38405,0.89442885,607.91534,213.46669,0.8645216,679.14594,266.48224,0.9530855
2358,517.1829,176.9224,0.91127706,538.6636,182.84317,0.9147495,567.7234,192.16298,0.85537755,603.46906,211.16632,0.96516603,676.5056,265.77576,0.91991425
2359,511.90674,179.85785,0.93152,530.9578,183.67743,0.82794625,562.6924,191.92114,0.88559246,599.3724,208.6102,0.9111411,672.61865,261.13553,0.9564824
2360,504.0102,181.25789,0.9122021,524.6175,185.29608,0.8356686,556.39996,191.50558,0.9052348,596.16486,205.19733,1.0,669.2318,256.26453,0.9764555
2361,504.0102,183.14062,0.8935651,524.6175,185.3043,0.84815097,553.8873,191.50558,0.8386903,591.7049,203.35153,0.94361573,669.2318,245.09518,0.9936416
2362,504.0102,191.12512,0.880301,524.6175,189.70139,0.88335836,553.8873,191.50558,0.91970843,591.7049,202.23012,0.94371164,669.2318,242.32907,0.98691446
2363,504.89368,197.786,0.9385933,525.7045,193.45761,0.968495,553.8873,191.50558,0.98609763,591.7049,202.23012,0.9231606,670.5622,236.14452,0.9315556
2364,515.29236,199.62886,0.9727951,530.6471,194.65863,1.0,558.14825,191.50558,0.95992976,592.6074,202.23012,0.8928944,673.4101,236.14452,0.8816644
2365,515.29236,199.92068,0.9519473,530.6471,194.67252,1.0,558.54596,191.38942,0.8838067,594.9241,202.71037,0.96087545,674.8143,236.14452,0.89045167
2366,515.29236,200.40799,1.0,530.6471,194.78236,1.0,558.54596,191.03043,0.8928427,595.5525,202.71037,0.9858883,674.8143,238.19894,0.92402774
2367,511.21277,202.66496,0.9242691,530.02094,195.48495,0.9586963,558.54596,191.03043,0.9322675,595.5525,202.71037,0.98182553,674.8143,238.19894,0.981506
2368,509.93256,205.26,0.9880387,528.4449,196.44827,1.0,557.4002,191.03043,0.93263793,595.5525,201.69193,0.95894676,674.34717,238.19894,0.918121
2369,506.14526,209.83015,0.9758006,525.11383,199.23103,0.99074584,555.0851,191.78502,0.8923644,595.3464,199.50821,0.9629001,673.5214,238.12251,0.9118068
2370,503.77005,211.81564,0.9527784,521.3302,200.31784,0.91043806,551.68274,192.3681,0.841242,593.34326,197.66006,0.9481736,673.0111,229.82217,0.9771449
2371,502.731,211.99933,0.9616926,521.3302,200.81142,0.9689364,551.68274,193.3275,0.8651456,592.2196,196.77829,1.0,673.0111,218.74348,0.9566626
2372,502.731,211.99933,0.9582471,521.3302,200.81142,0.9384245,551.68274,193.69199,0.893618,592.2196,196.77829,1.0,673.0111,218.74348,0.92802346
2373,502.731,211.99933,0.91642237,521.8933,200.81142,0.94521874,551.8251,193.69199,0.89316285,592.2196,196.77829,0.9792361,675.4682,218.74348,0.93738306
2374,506.64285,211.99933,0.971996,527.3606,200.51962,1.0,555.5969,193.3275,0.92959034,594.53253,196.99324,0.9949102,677.60223,220.17583,0.92782813
